app_id,dependency_name,version,risk_status,risk_type,severity,explanation
APP-009,bleach,6.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,python-docx,0.8.11,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,xlsxwriter,3.0.9,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,paramiko,3.1.0,Risky,License,Medium,LGPL-2.1 requires making modifications to this library available in source form.
APP-009,Pygments,2.15.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,aiofiles,23.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,chardet,5.1.0,Risky,License,Medium,LGPL-2.1 copyleft may conflict with proprietary commercial distribution.
APP-009,urllib3,1.26.18,Risky,Transitive,High,Transitive dependency affected by CVE-2023-43804 (severity: High). Risk is inherited through the dependency chain.
APP-009,certifi,2023.5.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,python-dotenv,1.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,starlette,0.27.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,click,8.1.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,pytz,2023.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,six,1.16.0,Risky,Unmaintained,Low,Library six has not received updates in over 2 years (last updated: 2021-04-14). May contain unpatched security issues.
APP-009,idna,3.4.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,packaging,23.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,attrs,23.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,anyio,3.7.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,sniffio,1.3.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,typing-extensions,4.6.3,Risky,License,Medium,Missing SPDX license identifier – commercial use cannot be verified.
APP-009,setuptools,67.7.2,Risky,Transitive,Medium,Transitive dependency affected by CVE-2022-40897 (severity: Medium). Risk is inherited through the dependency chain.
APP-009,h11,0.14.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,greenlet,2.0.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,PyPDF2,3.0.1,Risky,Unmaintained,Low,Library PyPDF2 has not received updates in over 2 years (last updated: 2023-03-01). May contain unpatched security issues.
APP-009,UNKNOWN-analytics-lib,1.2.0,Risky,License,Medium,No license information found – cannot verify commercial use rights.
APP-010,express,4.18.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,mongoose,7.2.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,firebase-admin,11.10.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,jsonwebtoken,9.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,axios,1.6.0,Risky,Vulnerability,Medium,Version 1.6.0 is affected by CVE-2023-45857 (CVSS severity: Medium). Upgrade to the latest version to remediate.
APP-010,lodash,4.17.21,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,dotenv,16.3.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,multer,1.4.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,sharp,0.32.6,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,uuid,9.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,joi,17.9.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,helmet,7.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,cors,2.8.5,Risky,Unmaintained,Low,Library cors has not received updates in over 2 years (last updated: 2020-04-01). May contain unpatched security issues.
APP-010,rate-limiter-flexible,2.4.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,compression,1.7.4,Risky,Unmaintained,Low,Library compression has not received updates in over 2 years (last updated: 2019-03-01). May contain unpatched security issues.
APP-010,morgan,1.10.0,Risky,Unmaintained,Low,Library morgan has not received updates in over 2 years (last updated: 2021-06-01). May contain unpatched security issues.
APP-010,pino,8.15.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,nodemailer,6.9.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,twilio,4.19.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,stripe,12.18.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,socket.io,4.6.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,redis,4.6.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,ioredis,5.3.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,jest,29.6.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,supertest,6.3.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,eslint,8.49.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,nodemon,3.0.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,bcryptjs,2.4.3,Risky,Unmaintained,Low,Library bcryptjs has not received updates in over 2 years (last updated: 2021-01-01). May contain unpatched security issues.
APP-010,passport,0.6.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,passport-jwt,4.0.1,Risky,Unmaintained,Low,Library passport-jwt has not received updates in over 2 years (last updated: 2022-10-01). May contain unpatched security issues.
APP-010,passport-local,1.0.0,Risky,Unmaintained,Low,Library passport-local has not received updates in over 2 years (last updated: 2017-08-25). May contain unpatched security issues.
APP-010,semver,7.5.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,follow-redirects,1.15.4,Risky,Vulnerability,Medium,Version 1.15.4 is affected by CVE-2023-26159 (CVSS severity: Medium). Upgrade to the latest version to remediate.
APP-010,minimist,1.2.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,tough-cookie,4.1.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,ip,1.1.9,Risky,Transitive,Critical,Transitive dependency affected by CVE-2023-42282 (severity: Critical). Risk is inherited through the dependency chain.
APP-010,glob-parent,6.0.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,ws,8.14.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,async,3.2.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,mime,3.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,busboy,1.6.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,cookie,0.5.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,methods,1.1.2,Risky,Unmaintained,Low,Library methods has not received updates in over 2 years (last updated: 2021-01-01). May contain unpatched security issues.
APP-010,vary,1.1.2,Risky,Unmaintained,Low,Library vary has not received updates in over 2 years (last updated: 2017-09-23). May contain unpatched security issues.
APP-010,negotiator,0.6.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,bson,5.4.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-010,sparse-bitfield,3.0.3,Risky,Unmaintained,Low,Library sparse-bitfield has not received updates in over 2 years (last updated: 2020-01-01). May contain unpatched security issues.
APP-010,get-func-name,2.0.1,Risky,Vulnerability,High,Version 2.0.1 is affected by CVE-2023-43646 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-010,loader-utils,3.2.0,Risky,Vulnerability,High,Version 3.2.0 is affected by CVE-2022-37603 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-010,json-schema,0.4.0,Risky,License,Medium,Unknown license – cannot verify commercial use rights.
